L1_Category_name,L1_Category_id,L2_Category_name,L2_Category_id,L3_Category_name,L3_Category_id,L4_Category_name,L4_Category_id,L5_Category_name,L5_Category_id
Shop & Service,4d4b7105d754a06378d81259,Storage Facility,4f04b1572fb6e1c99f3db0bf,,,,,,
Shop & Service,4d4b7105d754a06378d81259,Supplement Shop,5744ccdfe4b0c0459246b4cd,,,,,,
Shop & Service,4d4b7105d754a06378d81259,Tailor Shop,5032781d91d4c4b30a586d5b,,,,,,
Shop & Service,4d4b7105d754a06378d81259,Tanning Salon,4d1cf8421a97d635ce361c31,,,,,,
Shop & Service,4d4b7105d754a06378d81259,Tattoo Parlor,4bf58dd8d48988d1de931735,,,,,,
Shop & Service,4d4b7105d754a06378d81259,Thrift / Vintage Store,4bf58dd8d48988d101951735,,,,,,
Shop & Service,4d4b7105d754a06378d81259,Toy / Game Store,4bf58dd8d48988d1f3941735,,,,,,
Shop & Service,4d4b7105d754a06378d81259,Travel Agency,4f04b08c2fb6e1c99f3db0bd,,,,,,
Shop & Service,4d4b7105d754a06378d81259,Used Bookstore,52f2ab2ebcbc57f1066b8b30,,,,,,
Shop & Service,4d4b7105d754a06378d81259,Vape Store,56aa371be4b08b9a8d57355c,,,,,,
Shop & Service,4d4b7105d754a06378d81259,Video Game Store,4bf58dd8d48988d10b951735,,,,,,
Shop & Service,4d4b7105d754a06378d81259,Video Store,4bf58dd8d48988d126951735,,,,,,
Shop & Service,4d4b7105d754a06378d81259,Warehouse Store,52e816a6bcbc57f1066b7a54,,,,,,
Shop & Service,4d4b7105d754a06378d81259,Watch Shop,52f2ab2ebcbc57f1066b8b2e,,,,,,
Travel & Transport,4d4b7105d754a06379d81259,Travel & Transport,4d4b7105d754a06379d81259,,,,,,
Travel & Transport,4d4b7105d754a06379d81259,Airport,4bf58dd8d48988d1ed931735,Airport Food Court,4bf58dd8d48988d1ef931735,,,,
Travel & Transport,4d4b7105d754a06379d81259,Airport,4bf58dd8d48988d1ed931735,Airport Gate,4bf58dd8d48988d1f0931735,,,,
Travel & Transport,4d4b7105d754a06379d81259,Airport,4bf58dd8d48988d1ed931735,Airport Lounge,4eb1bc533b7b2c5b1d4306cb,,,,
Travel & Transport,4d4b7105d754a06379d81259,Airport,4bf58dd8d48988d1ed931735,Airport Service,56aa371be4b08b9a8d57352f,,,,
Travel & Transport,4d4b7105d754a06379d81259,Airport,4bf58dd8d48988d1ed931735,Airport Terminal,4bf58dd8d48988d1eb931735,,,,
Travel & Transport,4d4b7105d754a06379d81259,Airport,4bf58dd8d48988d1ed931735,Airport Tram,4bf58dd8d48988d1ec931735,,,,
Travel & Transport,4d4b7105d754a06379d81259,Airport,4bf58dd8d48988d1ed931735,Baggage Claim,5744ccdfe4b0c0459246b4e5,,,,
Travel & Transport,4d4b7105d754a06379d81259,Airport,4bf58dd8d48988d1ed931735,Plane,4bf58dd8d48988d1f7931735,,,,
Travel & Transport,4d4b7105d754a06379d81259,Baggage Locker,5744ccdfe4b0c0459246b4e8,,,,,,
Travel & Transport,4d4b7105d754a06379d81259,Bike Rental / Bike Share,4e4c9077bd41f78e849722f9,,,,,,
Travel & Transport,4d4b7105d754a06379d81259,Boat Rental,5744ccdfe4b0c0459246b4c1,,,,,,
Travel & Transport,4d4b7105d754a06379d81259,Boat or Ferry,4bf58dd8d48988d12d951735,,,,,,
Travel & Transport,4d4b7105d754a06379d81259,Ferry,4bf58dd8d48988d12d951735,,,,,,
Travel & Transport,4d4b7105d754a06379d81259,Border Crossing,52f2ab2ebcbc57f1066b8b4b,,,,,,
Travel & Transport,4d4b7105d754a06379d81259,Bus Station,4bf58dd8d48988d1fe931735,Bus Line,4bf58dd8d48988d12b951735,,,,
Travel & Transport,4d4b7105d754a06379d81259,Bus Stop,52f2ab2ebcbc57f1066b8b4f,,,,,,
Travel & Transport,4d4b7105d754a06379d81259,Cable Car,52f2ab2ebcbc57f1066b8b50,,,,,,
Travel & Transport,4d4b7105d754a06379d81259,Cruise,55077a22498e5e9248869ba2,,,,,,
Travel & Transport,4d4b7105d754a06379d81259,Duty-free Shop,589ddde98ae3635c072819ee,,,,,,
Travel & Transport,4d4b7105d754a06379d81259,General Travel,4bf58dd8d48988d1f6931735,,,,,,
Travel & Transport,4d4b7105d754a06379d81259,Heliport,56aa371ce4b08b9a8d57356e,,,,,,
Travel & Transport,4d4b7105d754a06379d81259,Hotel,4bf58dd8d48988d1fa931735,Bed & Breakfast,4bf58dd8d48988d1f8931735,,,,
Travel & Transport,4d4b7105d754a06379d81259,Hotel,4bf58dd8d48988d1fa931735,Boarding House,4f4530a74b9074f6e4fb0100,,,,
Travel & Transport,4d4b7105d754a06379d81259,Hotel,4bf58dd8d48988d1fa931735,Hostel,4bf58dd8d48988d1ee931735,,,,
Travel & Transport,4d4b7105d754a06379d81259,Hotel,4bf58dd8d48988d1fa931735,Hotel Pool,4bf58dd8d48988d132951735,,,,
Travel & Transport,4d4b7105d754a06379d81259,Hotel,4bf58dd8d48988d1fa931735,Inn,5bae9231bedf3950379f89cb,,,,
Travel & Transport,4d4b7105d754a06379d81259,Hotel,4bf58dd8d48988d1fa931735,Motel,4bf58dd8d48988d1fb931735,,,,
Travel & Transport,4d4b7105d754a06379d81259,Hotel,4bf58dd8d48988d1fa931735,Resort,4bf58dd8d48988d12f951735,,,,
Travel & Transport,4d4b7105d754a06379d81259,Hotel,4bf58dd8d48988d1fa931735,Vacation Rental,56aa371be4b08b9a8d5734e1,,,,
Travel & Transport,4d4b7105d754a06379d81259,Intersection,52f2ab2ebcbc57f1066b8b4c,,,,,,
Travel & Transport,4d4b7105d754a06379d81259,Light Rail Station,4bf58dd8d48988d1fc931735,,,,,,
Travel & Transport,4d4b7105d754a06379d81259,Light Rail,4bf58dd8d48988d1fc931735,,,,,,
Travel & Transport,4d4b7105d754a06379d81259,Metro Station,4bf58dd8d48988d1fd931735,,,,,,
Travel & Transport,4d4b7105d754a06379d81259,Subway,4bf58dd8d48988d1fd931735,,,,,,
Travel & Transport,4d4b7105d754a06379d81259,Moving Target,4f2a23984b9023bd5841ed2c,,,,,,
Travel & Transport,4d4b7105d754a06379d81259,Pier,4e74f6cabd41c4836eac4c31,,,,,,
Travel & Transport,4d4b7105d754a06379d81259,Port,56aa371be4b08b9a8d57353e,,,,,,
Travel & Transport,4d4b7105d754a06379d81259,RV Park,52f2ab2ebcbc57f1066b8b53,,,,,,
Travel & Transport,4d4b7105d754a06379d81259,Rental Car Location,4bf58dd8d48988d1ef941735,,,,,,
Travel & Transport,4d4b7105d754a06379d81259,Rest Area,4d954b16a243a5684b65b473,,,,,,
Travel & Transport,4d4b7105d754a06379d81259,Road,4bf58dd8d48988d1f9931735,,,,,,
Travel & Transport,4d4b7105d754a06379d81259,Taxi Stand,53fca564498e1a175f32528b,,,,,,
Travel & Transport,4d4b7105d754a06379d81259,Taxi,4bf58dd8d48988d130951735,,,,,,
Travel & Transport,4d4b7105d754a06379d81259,Toll Booth,52f2ab2ebcbc57f1066b8b4d,,,,,,
Travel & Transport,4d4b7105d754a06379d81259,Toll Plaza,52f2ab2ebcbc57f1066b8b4e,,,,,,
Travel & Transport,4d4b7105d754a06379d81259,Tourist Information Center,4f4530164b9074f6e4fb00ff,,,,,,
Travel & Transport,4d4b7105d754a06379d81259,Train Station,4bf58dd8d48988d129951735,Platform,4f4531504b9074f6e4fb0102,,,,
Travel & Transport,4d4b7105d754a06379d81259,Train Station,4bf58dd8d48988d129951735,Train,4bf58dd8d48988d12a951735,,,,
Travel & Transport,4d4b7105d754a06379d81259,Tram Station,52f2ab2ebcbc57f1066b8b51,,,,,,
Travel & Transport,4d4b7105d754a06379d81259,Transportation Service,54541b70498ea6ccd0204bff,,,,,,
Travel & Transport,4d4b7105d754a06379d81259,Travel Lounge,4f04b25d2fb6e1c99f3db0c0,,,,,,
Travel & Transport,4d4b7105d754a06379d81259,Tunnel,52f2ab2ebcbc57f1066b8b4a,,,,,,
